word,count,frequency
pursuer,322666,0.0002716461602515897
burnett,551795,0.00027161674164778856
hosea,367639,0.000271615185758246
ticonderoga,263467,0.0002715971154228201
belmont,612107,0.0002715498831472883
torpedo,525539,0.0002715150455691657
sprinkling,356267,0.00027145155138830364
hindustan,460239,0.00027139323918844323
sully,317628,0.0002712208356860937
compost,518631,0.00027110828052875555
gloucestershire,294642,0.00027108372031160456
shroud,427006,0.00027067087929776907
firth,444800,0.0002706682912720742
penury,217029,0.0002706427626637332
grimm,559149,0.00027046858399081344
shudder,412955,0.0002704464469411427
dismission,105621,0.0002704174880571791
splint,531632,0.00027034956952914067
bronte,511557,0.00027023658927342826
theorist,668935,0.0002702184185862764
unconsciousness,501334,0.00027016853522526335
hereafter,321300,0.00027000537960545463
foothold,621123,0.00026989335150046415
faithful,330216,0.00026978992804966407
tonight,818084,0.000269652281889989
conclave,289517,0.00026954720149854997
imam,574377,0.0002695417657524674
yucatan,511617,0.000269481548524224
incontinence,571090,0.00026939611561653044
granger,448606,0.0002693722851099914
natchez,392990,0.00026930358720012786
tc,842932,0.0002692916577602718
hazlitt,502306,0.00026927187204320703
petticoat,294576,0.0002691968826157623
fay,617602,0.00026909477595361006
gillespie,490277,0.0002690945139740681
enlistment,466637,0.0002690878195587538
jurist,480449,0.000269038210522043
hydra,338701,0.0002689706708418005
jewry,701466,0.00026881099129604636
farmhouse,635560,0.0002687889352390869
hogg,464917,0.00026875833035630467
visa,812710,0.000268658111347248
lev,373700,0.00026858966286027764
incompatibility,640586,0.00026858963524578866
bridget,423764,0.0002685833823712413
plat,351975,0.0002685213367606328
oh,775473,0.0002685102115241267
polytheism,267537,0.0002683011371029296
lister,455886,0.0002681988706388612
assailant,345251,0.0002681742412353664
caustic,254240,0.0002681623091391634
grit,486744,0.0002680409630669993
rhubarb,277288,0.0002679996379595482
pharisee,251073,0.00026781390230442046
awkwardness,372023,0.0002677637486924823
meg,616448,0.00026772870788371536
lam,357435,0.0002676138333340532
colliery,444009,0.00026758710672922177
winding,538463,0.00026749128839145266
moravia,377318,0.0002674414044443376
blackburn,521279,0.0002673065335552712
atrium,726964,0.0002672265363059803
litany,379302,0.00026718607795748713
taurus,335976,0.00026705406807736793
erysipelas,271562,0.0002670525664119134
ski,830815,0.0002670186771735815
archdeaconry,92818,0.00026699910653766397
impost,199386,0.00026698623036407193
prostate,549119,0.00026680576237704355
multiplier,628208,0.000266494445511575
confidant,352166,0.0002664421041493399
disloyalty,421354,0.00026642364853502506
badger,483439,0.0002663096883979072
rh,817451,0.00026627056059687934
vial,364352,0.0002662209094058743
opacity,476126,0.0002661397577268065
clump,499471,0.0002661253675292966
stench,455291,0.0002661016077490545
gurney,381399,0.00026602225228054507
bitumen,353623,0.00026600378026036555
attrition,593044,0.0002658586127559144
steppe,545953,0.0002658192469080273
mesa,745813,0.0002656329162145473
planner,835801,0.0002653291850388807
tactic,831374,0.00026525337548910293
safe,598208,0.0002651860844936777
anvil,416304,0.00026502888875781306
stereotype,733665,0.00026498765194024176
bretagne,191793,0.0002649332376753855
philippi,273133,0.0002648103240460873
nephritis,561047,0.00026470027741902296
steak,682396,0.0002646376012614748
torpor,246310,0.00026462427794191897
clavicle,372412,0.00026461470686705516
morass,270744,0.0002645505814928096
nil,502203,0.0002644959185276152
dalmatia,281190,0.00026444688001646323
annunciation,366145,0.0002643207388546997
brimstone,212619,0.00026422445895045736
argyll,403411,0.0002641740630978254
geographer,374456,0.0002641343615725312
hays,620294,0.0002640393530521474
weakening,663664,0.0002640295228768316
wabash,400958,0.00026397773278390326
refinery,769780,0.0002639752137377501
schist,415405,0.0002639559505136843
rancour,180885,0.0002639330602090034
burglary,523351,0.0002637949677984485
jute,736536,0.00026374846064208194
indra,565934,0.0002636496236741592
agricola,312088,0.0002636493601034435
disquisition,170875,0.00026359650534278883
vignette,276571,0.00026352486174416193
inca,412117,0.0002634251195041452
hanging,490056,0.0002633465102011918
cynicism,724943,0.0002632310927183418
curia,407047,0.0002631877963784239
arcade,458072,0.0002631868885481385
bosnia,616056,0.00026307755297594847
ringing,398281,0.00026305679235774984
insincerity,252897,0.00026301955027659623
italia,486855,0.0002629932266917363
pun,450051,0.00026294198998358387
casino,681461,0.00026287508393980664
carry,665522,0.00026282060380063203
wafer,499311,0.00026263089999552865
coadjutor,193244,0.00026249380082813507
transcendence,826564,0.0002623949837247199
psalter,382665,0.0002623347776945945
jerk,511408,0.0002621112544332907
temporal,320159,0.00026200610432322287
ecclesiastic,181050,0.000261930310501047
emphysema,559781,0.0002619258998851487
overflow,485896,0.0002619218518622676
dyspepsia,296772,0.00026188322948892675
gresham,351091,0.0002618514316581058
tl,676210,0.00026178471843263363
implantation,775404,0.00026175435015124524
cracking,673576,0.0002617274170967394
huss,206859,0.0002616981775940381
doublet,438923,0.0002616646798797342
cortez,331068,0.0002616539006139826
nehemiah,325536,0.00026163743218312946
complaisance,147440,0.0002616111158221531
winnipeg,680115,0.0002616018438145524
rejoicing,281925,0.00026157132089133715
legatee,254017,0.00026148606616114217
praetor,248272,0.0002613830743615867
rapport,748625,0.00026129608649330476
dishonor,367053,0.0002612237262387888
chalice,350486,0.0002612177795325502
fecundity,440898,0.00026118944423362726
dormitory,568485,0.0002609826330319866
ramus,465478,0.0002609616153549523
coral,485816,0.0002609317882633949
decatur,348190,0.0002608845466033301
hoops,353566,0.00026087393661672955
felspar,153618,0.00026085697380414486
trainer,725159,0.0002607183265217646
pb,774504,0.0002605909533566824
curry,573689,0.0002605502130077483
coolidge,718637,0.0002605018784412124
bad,630090,0.0002604347301306334
shyness,515624,0.00026038181619989517
amir,552198,0.0002603075008610854
boleyn,221010,0.00026022050781182566
cactus,561051,0.00026004863252522244
exegesis,620339,0.00026004331244342205
nunnery,229813,0.00026004287280744404
malevolence,204202,0.0002599298832490136
signet,291146,0.0002598172424663215
lathe,498989,0.0002597852230022595
manes,244340,0.00025975452707460554
federalist,522526,0.0002597376928915559
commissariat,404683,0.0002597141390050857
oxalate,389388,0.00025968253563840696
taunt,213098,0.00025963650313273225
shrewdness,346522,0.0002595613580553828
judaea,274950,0.0002595229822146106
dole,589255,0.0002595051971770188
themistocles,201181,0.00025945428481366793
fuse,661252,0.0002594117931026444
estrangement,493965,0.00025940818051625833
bouillon,355607,0.00025937388116507073
groin,442314,0.0002593238766159942
oates,365254,0.0002592634058471297
barb,398192,0.00025914725882752435
leibniz,731258,0.0002590822245899908
ri,613581,0.00025907837494760567
expectoration,211348,0.00025899805511236696
reflux,578202,0.00025889443526090476
himalayas,590193,0.00025884516594520886
palette,671997,0.0002588439922440788
lan,652784,0.00025881408304027816
quarto,251924,0.0002587227984546545
retail,699953,0.00025865349673812445
girard,444718,0.00025843528772460933
rf,800212,0.0002584100719932714
valois,307229,0.0002583057049652562
empiricism,661995,0.0002582329906027235
bowling,566988,0.00025819533885397647
passivity,746410,0.0002579283768044698
fourteenth,304322,0.00025788680930547835
sidon,259219,0.00025785877478684863
constant,544032,0.0002578296879598049
strangeness,476160,0.00025776480267764154
silva,652889,0.000257751501305366
galena,433452,0.0002575882681572922
frolic,226387,0.00025739149675634243
vulgate,251467,0.00025738561928866126
ip,750640,0.0002573535357063917
subsoil,453377,0.0002572986728835804
lessing,468185,0.0002572030009650835
np,802434,0.0002571053271993814
sequestration,300240,0.0002570183620821271
rugby,443514,0.0002570126194048964
kuhn,768936,0.00025695236218108733
etna,206553,0.00025665883779227213
disparagement,265682,0.0002566495554583992
seton,371435,0.00025659181190292615
mithridates,182950,0.0002565294947599183
potentate,223263,0.00025652466670747373
reindeer,436609,0.00025646296472598253
bs,645798,0.0002564401266413545
septuagint,206415,0.00025643670716066436
uplift,738561,0.00025642626262422264
diver,554095,0.00025639342144309033
cummings,675492,0.0002563844270567009
lucifer,384694,0.0002563712713816431
dominic,444024,0.0002561185004932403
nullity,297285,0.00025606679389082287
revulsion,504952,0.0002559504310926749
molybdenum,707282,0.0002558406547612505
slough,384155,0.0002557690116887413
esp,536928,0.00025572759947449665
minus,490614,0.0002556556374765207
organist,488741,0.0002556234778816088
pastry,564514,0.0002555569757393783
finale,608909,0.00025547979243973647
juror,429586,0.00025540726917213833
lund,659788,0.0002553588267337679
outcast,362261,0.0002551443211268483
transfiguration,345729,0.0002550756748635385
rollo,265639,0.0002550215129317746
sphinx,436646,0.00025497473538054133
instalment,448102,0.0002549562905872782
remoteness,440650,0.0002549346588907618
lough,286209,0.00025493354216579007
forefinger,510341,0.00025492159209616774
annex,764067,0.0002548814894136487
omniscience,295340,0.00025480639659411486
digitalis,432268,0.00025480318836613113
bloch,705060,0.00025473531853169914
jamestown,460595,0.00025464740366209864
peal,251367,0.0002546427847186441
sherlock,410480,0.00025461073488213995
consistory,247194,0.00025460957735420507
rebuilding,481108,0.00025454357641707155
external,722848,0.00025447718822114583
freedman,614482,0.00025441861600081857
chef,564871,0.00025440284142983887
odessa,436360,0.00025439771888104276
irenaeus,268452,0.0002543908955998463
eulogium,107786,0.00025436464281649104
eczema,465761,0.0002543000920015989
affability,165885,0.00025428921101233027
waldenses,115372,0.0002542241243938696
squirrel,438277,0.0002542031420188226
distention,424206,0.00025420046036530745
iteration,728544,0.0002541015933529405
swami,799046,0.0002540908274764862
testicle,297016,0.00025408548969417847
philippine,752953,0.00025405832661480116
coarseness,294801,0.00025404098623818826
tensor,741224,0.0002539861396084036
gambler,511170,0.0002539252740146368
sine,265675,0.00025390158381130156
prelacy,106153,0.0002538692667396102
retraction,531448,0.0002538163677733427
acrimony,165684,0.0002537319412913991
corroboration,364150,0.0002537086777499772
gelatine,331940,0.00025367799383830034
onslaught,620328,0.00025365564912366913
hussein,606591,0.00025358920825801996
stopper,460373,0.0002534009423003223
huntsman,278923,0.00025326946425613416
recluse,320305,0.000253229223600869
conjugation,524950,0.00025306757416871143
larceny,370328,0.00025306058104462793
almond,445432,0.0002529996336264203
acclamation,250794,0.0002529896539032271
shingles,479468,0.00025296721720680933
lull,504057,0.00025294156406931357
minster,298988,0.0002529318078109627
locust,424261,0.00025282359304423324
aloes,186799,0.00025280912286792807
rep,655202,0.00025277688648689487
zanzibar,566406,0.0002526246687272596
cutler,466116,0.00025260542982943126
belladonna,297906,0.0002525507077368971
apostate,204375,0.0002525277985150213
fixture,643661,0.00025245679746160513
refrain,596681,0.0002524126878517787
vas,414045,0.0002523271125818916
croft,371201,0.00025225531942801475
hornblende,324174,0.0002522353551410722
jade,604161,0.00025221252820210134
lansing,672267,0.00025215532975004953
testimonial,337588,0.0002521553073850905
residency,564659,0.0002521282386257029
sleeping,425302,0.00025206437118876406
gilding,229256,0.0002520437168914865
leger,333711,0.0002520133371312788
declension,193729,0.00025197834134373255
mina,358219,0.00025195300989721387
eyeball,432120,0.00025191568204176363
episcopate,346049,0.00025174716941756486
wicker,438895,0.00025171158552470625
puff,469509,0.00025167390067719727
scrip,266142,0.00025159989480964606
pyrrhus,195808,0.00025143006529773073
blending,522870,0.00025141332917097664
branching,604777,0.00025141126182428393
hardihood,181976,0.0002511328530607541
devotedness,109207,0.00025110369674514674
plasticity,716094,0.00025101378193469496
procurator,348110,0.0002509775807541299
guildhall,249890,0.0002509414850799683
profanation,161251,0.00025086706071324167
mu,620859,0.0002508143690491425
boasting,241142,0.0002508125748021899
puppy,581864,0.0002508103335052629
gi,667134,0.00025079238271648427
commiseration,154937,0.0002507689611041226
ebony,380998,0.00025075019572193806
colonnade,290376,0.00025074878066596326
brewery,516431,0.00025070065188410564
apennines,227038,0.0002506489936203131
pluto,444269,0.0002506204058506686
importer,531186,0.0002504976052421199
auvergne,230088,0.0002502391804791838
issuer,780153,0.0002501529975357066
suffix,672002,0.0002500692586680879
kipling,673921,0.00025002709696858073
nobleness,191121,0.0002498983939602667
humus,560184,0.0002498569631442791
glorification,451422,0.0002498111161270964
spoliation,216234,0.00024980140392612135
pontus,206500,0.0002497937225319362
colic,344392,0.00024974598892263096
tangle,646049,0.0002497056788608946
bos,305352,0.0002495918434614588
athena,544313,0.00024948764741363237
scatter,735920,0.00024924306573753847
headway,617084,0.0002492052859585284
goblet,369231,0.0002491972627155892
toughness,643152,0.0002489880817085936
spout,337984,0.00024897524305964795
cleverness,459553,0.0002489657047161034
archimedes,340152,0.00024892075028350966
lupus,516553,0.0002488630167046478
meteorology,516963,0.0002488526972456826
susanna,460882,0.000248763475869444
cabal,216329,0.00024872999496124094
dram,286222,0.00024866099776240963
liveliness,256385,0.0002486501824588075
starr,664690,0.0002486236295651092
cheat,238207,0.0002485949638489916
reeve,409350,0.0002484860428165225
alder,403619,0.00024843348676655263
distension,334729,0.00024835329323062943
periosteum,379113,0.0002482142275209519
mammon,246267,0.0002481895130099759
fruition,330831,0.00024811536982975176
clovis,295470,0.0002480657104888255
hangman,287773,0.00024806287794902594
